sales_order_id,product_id,product_name,custumer_id,customer_marital_status,customer_gender,territory_id,territory_name,special_offer_id,special_offer_type,special_offer_category,sales_order_ak,order_date,due_date,ship_date,subtotal,order_qty,unit_price,unit_price_discount
11208261,768,"Road-650 Black, 44",281,M,M,4,Southwest,1,No Discount,No Discount,c3d26a0e-aef8-4b75-be95-2447a4f9e6a7,2013-07-01 00:00:00,2013-07-13 00:00:00,2013-07-08 00:00:00,64.47,1,34.99,0.00
33917690,896,"LL Touring Frame - Blue, 54",280,S,F,1,Northwest,1,No Discount,No Discount,3ba91fce-2a9c-4cb3-aaf9-302fb5013dab,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,87783.94,4,38.10,0.00
34892612,901,"LL Touring Frame - Yellow, 54",288,S,F,8,Germany,1,No Discount,No Discount,55c012be-e482-48f7-ac0c-37bb378b0ece,2014-03-01 00:00:00,2014-03-13 00:00:00,2014-03-08 00:00:00,57288.18,6,32.39,0.00
22971899,834,"ML Road Frame-W - Yellow, 42",286,S,F,9,Australia,1,No Discount,No Discount,4e383ee3-336e-4353-ae63-a804939acc69,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,6033.96,5,602.35,0.00
17170416,801,"Road-550-W Yellow, 48",288,S,F,8,Germany,1,No Discount,No Discount,42bf5902-483d-42bd-8ed1-76903c57dc29,2013-01-27 00:00:00,2013-02-08 00:00:00,2013-02-03 00:00:00,2181.56,1,2181.56,0.00
13413053,780,"Mountain-200 Silver, 42",286,S,F,9,Australia,1,No Discount,No Discount,943c3792-e833-4bc0-8bde-ec586cd023e2,2013-10-13 00:00:00,2013-10-25 00:00:00,2013-10-20 00:00:00,2357.28,1,35.00,0.00
14137678,784,"Mountain-200 Black, 46",286,S,F,9,Australia,1,No Discount,No Discount,acf4b9bc-5a9b-4697-a910-7a654402c044,2013-10-26 00:00:00,2013-11-07 00:00:00,2013-11-02 00:00:00,1714.97,1,8.99,0.00
47992193,976,"Road-350-W Yellow, 48",276,M,F,4,Southwest,1,No Discount,No Discount,a6ee1c5b-615c-4b5e-9932-0cf23d88c72f,2013-11-30 00:00:00,2013-12-12 00:00:00,2013-12-07 00:00:00,14.98,1,9.99,0.00
45590638,962,"Touring-3000 Yellow, 50",283,S,M,1,Northwest,1,No Discount,No Discount,20510d70-fbf3-4a55-b6eb-6138cb635bad,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,31788.32,1,149.87,0.00
28078580,863,"Full-Finger Gloves, L",282,M,M,6,Canada,1,No Discount,No Discount,8c2af730-1250-4925-9c05-bce4c4696ac9,2014-04-05 00:00:00,2014-04-17 00:00:00,2014-04-12 00:00:00,42.28,1,35.00,0.00
35647281,906,"ML Mountain Frame-W - Silver, 46",277,S,F,3,Central,1,No Discount,No Discount,3ce845c5-311d-4cb7-8a19-534ca7a3035c,2014-01-29 00:00:00,2014-02-10 00:00:00,2014-02-05 00:00:00,13768.02,1,149.87,0.00
49607603,985,"Mountain-500 Silver, 42",278,M,M,6,Canada,1,No Discount,No Discount,607d0662-53a9-43cb-8b77-33a8f70ba5fc,2013-11-30 00:00:00,2013-12-12 00:00:00,2013-12-07 00:00:00,51324.19,7,63.90,0.00
10336720,763,"Road-650 Red, 48",282,M,M,6,Canada,1,No Discount,No Discount,ddccf6b4-285a-4067-862a-9aa27197d6dc,2013-01-28 00:00:00,2013-02-09 00:00:00,2013-02-04 00:00:00,25725.41,6,1242.85,0.00
38562718,922,Road Tire Tube,284,M,M,1,Northwest,1,No Discount,No Discount,bd958cc9-85a0-401c-a993-72ef71ae9302,2012-10-30 00:00:00,2012-11-11 00:00:00,2012-11-06 00:00:00,44305.48,6,209.26,0.00
30457079,876,Hitch Rack - 4-Bike,286,S,F,9,Australia,1,No Discount,No Discount,d83db3d3-85df-4047-ab7a-f25018814e33,2013-02-17 00:00:00,2013-03-01 00:00:00,2013-02-24 00:00:00,2071.42,1,2071.42,0.00
47281511,972,"Touring-2000 Blue, 54",276,M,F,4,Southwest,1,No Discount,No Discount,fe32a1b6-44a1-4b4e-8953-097bfa2c0b5d,2013-07-10 00:00:00,2013-07-22 00:00:00,2013-07-17 00:00:00,161.29,1,2.29,0.00
30017564,874,"Racing Socks, M",281,M,M,4,Southwest,1,No Discount,No Discount,3798268b-550b-41b6-8c2e-87b415e423f2,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,66436.21,3,736.15,0.00
21828506,828,HL Road Rear Wheel,279,M,M,5,Southeast,1,No Discount,No Discount,71eb5963-d003-4eb8-ae1d-68b884312e76,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,41020.19,2,125.42,0.00
10299404,763,"Road-650 Red, 48",280,S,F,1,Northwest,2,Volume Discount,Reseller,9d5294a6-9d81-4be4-b537-2713ea54551d,2014-05-02 00:00:00,2014-05-14 00:00:00,2014-05-09 00:00:00,7.28,1,2.29,0.00
1172530,711,"Sport-100 Helmet, Blue",282,M,M,6,Canada,1,No Discount,No Discount,b296abed-6982-4838-b3c6-59ae09145de0,2014-01-29 00:00:00,2014-02-10 00:00:00,2014-02-05 00:00:00,23168.24,1,602.35,0.00
41451176,939,ML Road Pedal,278,M,M,6,Canada,1,No Discount,No Discount,8c144bd7-b65b-421d-8997-29c491e80bf6,2012-10-30 00:00:00,2012-11-11 00:00:00,2012-11-06 00:00:00,44080.98,3,11.99,0.00
16893189,800,"Road-550-W Yellow, 44",280,S,F,1,Northwest,1,No Discount,No Discount,1d77e981-9b1b-46a9-b62f-5a5f706d2b4b,2013-10-30 00:00:00,2013-11-11 00:00:00,2013-11-06 00:00:00,2077.12,1,1376.99,0.00
15660287,793,"Road-250 Black, 44",280,S,F,1,Northwest,1,No Discount,No Discount,d2d6538c-28a1-4ff9-87e0-e9562772adb9,2013-09-20 00:00:00,2013-10-02 00:00:00,2013-09-27 00:00:00,588.96,1,34.99,0.00
35966206,907,Rear Brakes,290,S,M,7,France,1,No Discount,No Discount,c29c0ce1-b533-47e9-9ec7-ae0b027dfba8,2013-07-19 00:00:00,2013-07-31 00:00:00,2013-07-26 00:00:00,78.96,1,29.99,0.00
3789440,726,"LL Road Frame - Red, 48",280,S,F,1,Northwest,1,No Discount,No Discount,bec0d19f-579e-4413-9843-dd75d0542a09,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,37891.88,2,158.43,0.00
44890839,958,"Touring-3000 Blue, 54",283,S,M,1,Northwest,1,No Discount,No Discount,93986c4d-3852-48e0-b4ac-98e77908ce0a,2013-06-30 00:00:00,2013-07-12 00:00:00,2013-07-07 00:00:00,4543.10,4,41.99,0.00
1297794,712,AWC Logo Cap,278,M,M,6,Canada,1,No Discount,No Discount,f502351e-ddb7-4c9c-9e4c-243f83e7e6c3,2014-02-23 00:00:00,2014-03-07 00:00:00,2014-03-02 00:00:00,69.97,1,9.99,0.00
49731047,985,"Mountain-500 Silver, 42",289,M,F,10,United Kingdom,1,No Discount,No Discount,726ee191-f564-4132-a8f3-eae5f4b34cfd,2012-10-26 00:00:00,2012-11-07 00:00:00,2012-11-02 00:00:00,782.99,1,782.99,0.00
49268646,983,"Mountain-400-W Silver, 46",279,M,M,5,Southeast,1,No Discount,No Discount,eaef5df5-60f2-4218-a76f-aa3bb112007f,2011-10-31 00:00:00,2011-11-12 00:00:00,2011-11-07 00:00:00,40706.73,3,2039.99,0.00
14752259,788,"Mountain-300 Black, 48",278,M,M,6,Canada,2,Volume Discount,Reseller,cbcdc3a3-5cfd-4585-ad8f-bba940a48c64,2013-12-20 00:00:00,2014-01-01 00:00:00,2013-12-27 00:00:00,94.48,1,24.49,0.00
28101723,863,"Full-Finger Gloves, L",283,S,M,1,Northwest,2,Volume Discount,Reseller,4134d668-d3d1-441e-b792-96daf0eff3eb,2014-02-21 00:00:00,2014-03-05 00:00:00,2014-02-28 00:00:00,32.28,1,2.29,0.00
40573610,934,Touring Tire,278,M,M,6,Canada,1,No Discount,No Discount,a4c6bd6c-99f8-4fa9-83dd-9fa764c61678,2013-01-28 00:00:00,2013-02-09 00:00:00,2013-02-04 00:00:00,6192.88,5,1229.46,0.00
16848865,800,"Road-550-W Yellow, 44",276,M,F,4,Southwest,1,No Discount,No Discount,3b042f4b-14e7-4136-bf06-b93fe1a1ebca,2011-10-01 00:00:00,2011-10-13 00:00:00,2011-10-08 00:00:00,43615.42,1,874.79,0.00
38223431,920,"LL Mountain Frame - Silver, 52",286,S,F,9,Australia,1,No Discount,No Discount,728f4444-fd15-4ed5-98b8-6532f4a300d4,2014-03-08 00:00:00,2014-03-20 00:00:00,2014-03-15 00:00:00,1169.46,1,34.99,0.00
346743,706,"HL Road Frame - Red, 58",290,S,M,7,France,1,No Discount,No Discount,b37bffeb-8efe-417d-a8c9-718fe5e6f23c,2012-07-31 00:00:00,2012-08-12 00:00:00,2012-08-07 00:00:00,72301.95,1,469.79,0.00
7117687,745,"HL Mountain Frame - Black, 48",280,S,F,1,Northwest,1,No Discount,No Discount,a986592e-3ed5-4583-9377-12110e6a44ad,2014-06-07 00:00:00,2014-06-19 00:00:00,2014-06-14 00:00:00,98.97,1,53.99,0.00
36635156,911,LL Road Seat/Saddle,284,M,M,1,Northwest,1,No Discount,No Discount,b52f7401-4e0c-49fd-9783-87f1f80d376d,2014-01-24 00:00:00,2014-02-05 00:00:00,2014-01-31 00:00:00,71.97,1,49.99,0.00
44427857,956,"Touring-1000 Yellow, 54",276,M,F,4,Southwest,1,No Discount,No Discount,2b4196ed-ae7b-4e00-812f-216f12e33877,2012-01-29 00:00:00,2012-02-10 00:00:00,2012-02-05 00:00:00,7657.89,2,419.46,0.00
27877848,862,"Full-Finger Gloves, M",281,M,M,4,Southwest,1,No Discount,No Discount,8f7bb3e3-b4fa-46c0-b00b-44f5d68fba22,2014-05-28 00:00:00,2014-06-09 00:00:00,2014-06-04 00:00:00,2362.27,1,2319.99,0.00
27513871,860,"Half-Finger Gloves, L",281,M,M,4,Southwest,1,No Discount,No Discount,2b5e1048-c51c-4d52-a675-a97dd6e5deb4,2012-07-18 00:00:00,2012-07-30 00:00:00,2012-07-25 00:00:00,2443.35,1,2443.35,0.00
30317590,876,Hitch Rack - 4-Bike,276,M,F,4,Southwest,1,No Discount,No Discount,5d10c541-7de4-44a1-9258-034768f2000c,2013-11-21 00:00:00,2013-12-03 00:00:00,2013-11-28 00:00:00,1170.48,1,49.99,0.00
44827941,958,"Touring-3000 Blue, 54",279,M,M,5,Southeast,1,No Discount,No Discount,cf3c08c2-e4cf-4774-ac2c-db20749597ff,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,80450.38,4,672.29,0.00
36763812,912,ML Road Seat/Saddle,281,M,M,4,Southwest,1,No Discount,No Discount,cba43551-bb9f-44da-9b17-63b9749adbdb,2014-02-23 00:00:00,2014-03-07 00:00:00,2014-03-02 00:00:00,85.48,1,63.50,0.00
3010791,721,"HL Road Frame - Red, 56",289,M,F,10,United Kingdom,1,No Discount,No Discount,c28be4b7-8277-412a-96ea-2ed396b0a25d,2014-03-15 00:00:00,2014-03-27 00:00:00,2014-03-22 00:00:00,38.98,1,3.99,0.00
28210828,864,"Classic Vest, S",279,M,M,5,Southeast,1,No Discount,No Discount,a40cb354-e07c-4e18-b577-05908458adc3,2011-08-31 00:00:00,2011-09-12 00:00:00,2011-09-07 00:00:00,10231.47,1,28.84,0.00
32945348,890,"HL Touring Frame - Blue, 46",286,S,F,9,Australia,1,No Discount,No Discount,9e156278-71e1-42dc-a373-94a850d26d92,2012-11-18 00:00:00,2012-11-30 00:00:00,2012-11-25 00:00:00,2049.10,1,2049.10,0.00
28495045,865,"Classic Vest, M",288,S,F,8,Germany,1,No Discount,No Discount,1909e0c6-b0b9-4f0c-ad09-9c7e1bec5485,2012-02-02 00:00:00,2012-02-14 00:00:00,2012-02-09 00:00:00,3578.27,1,3578.27,0.00
23596651,838,"HL Road Frame - Black, 44",280,S,F,1,Northwest,1,No Discount,No Discount,7f63135d-d2be-4065-b70b-eee96ff36635,2013-02-28 00:00:00,2013-03-12 00:00:00,2013-03-07 00:00:00,1328.90,3,28.84,0.00
36511047,911,LL Road Seat/Saddle,276,M,F,4,Southwest,1,No Discount,No Discount,204fd9c2-4bec-41df-86bf-71987c71f316,2014-02-25 00:00:00,2014-03-09 00:00:00,2014-03-04 00:00:00,144.45,1,4.99,0.00
14194749,785,"Mountain-300 Black, 38",276,M,F,4,Southwest,1,No Discount,No Discount,fbef804f-3e73-4bc8-868a-6f4ce4092e85,2013-01-28 00:00:00,2013-02-09 00:00:00,2013-02-04 00:00:00,57027.77,1,20.19,0.00
39501862,928,LL Mountain Tire,276,M,F,4,Southwest,1,No Discount,No Discount,9656a9da-5b69-4c5c-9e23-e5a11d502290,2013-11-02 00:00:00,2013-11-14 00:00:00,2013-11-09 00:00:00,2521.31,1,54.99,0.00
22485188,832,"ML Mountain Frame - Black, 48",276,M,F,4,Southwest,1,No Discount,No Discount,287f0728-01a6-47b8-a7f4-72ee3cefd909,2013-11-06 00:00:00,2013-11-18 00:00:00,2013-11-13 00:00:00,2453.04,1,2384.07,0.00
18617111,810,HL Mountain Handlebars,275,S,M,2,Northeast,1,No Discount,No Discount,491a138e-42f8-4f06-b14a-a83f718a8b0d,2014-03-31 00:00:00,2014-04-12 00:00:00,2014-04-07 00:00:00,17765.04,5,32.39,0.00
46814273,969,"Touring-1000 Blue, 60",282,M,M,6,Canada,1,No Discount,No Discount,27ac2a17-7053-4309-92ab-faa643f19a1b,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,22534.87,7,20.19,0.00
9337855,758,"Road-450 Red, 52",275,S,M,2,Northeast,1,No Discount,No Discount,2f35175a-e7d1-4cd5-ab42-3b8cfb105e1f,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,48693.98,4,33.77,0.00
33812396,895,"LL Touring Frame - Blue, 50",284,M,M,1,Northwest,1,No Discount,No Discount,4a21d371-7091-4b86-9efd-b2d2de7c9574,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,836.32,1,8.99,0.00
42057338,942,"ML Mountain Frame-W - Silver, 38",284,M,M,1,Northwest,1,No Discount,No Discount,148116c3-1553-4c97-b715-f1f4e87f3770,2013-08-30 00:00:00,2013-09-11 00:00:00,2013-09-06 00:00:00,47522.98,4,445.41,0.00
7081556,745,"HL Mountain Frame - Black, 48",276,M,F,4,Southwest,1,No Discount,No Discount,f9f9977f-6d82-4869-82e8-cf9a8ce789de,2013-10-30 00:00:00,2013-11-11 00:00:00,2013-11-06 00:00:00,21305.65,1,24.29,0.00
47880834,975,"Road-350-W Yellow, 44",281,M,M,4,Southwest,1,No Discount,No Discount,ab4d508d-6e95-4c65-8e79-a63f6ab9030b,2013-09-19 00:00:00,2013-10-01 00:00:00,2013-09-26 00:00:00,162.99,1,159.00,0.00
38201772,920,"LL Mountain Frame - Silver, 52",283,S,M,1,Northwest,1,No Discount,No Discount,f830b57c-5d86-4c74-ada9-7ed41bce6c15,2014-03-29 00:00:00,2014-04-10 00:00:00,2014-04-05 00:00:00,2329.98,1,34.99,0.00
23536805,838,"HL Road Frame - Black, 44",275,S,M,2,Northeast,1,No Discount,No Discount,0b3de29f-259b-45fc-9e81-7de2c9f1f209,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,49220.16,4,15.00,0.00
8022266,750,"Road-150 Red, 44",281,M,M,4,Southwest,1,No Discount,No Discount,ea46bcda-6bb4-4547-a195-c8b215f03f83,2013-05-30 00:00:00,2013-06-11 00:00:00,2013-06-06 00:00:00,90421.79,5,672.29,0.00
16078564,795,"Road-250 Black, 52",284,M,M,1,Northwest,1,No Discount,No Discount,31d24e9e-76bd-45db-a475-0988183ebfbf,2014-06-23 00:00:00,2014-07-05 00:00:00,2014-06-30 00:00:00,74.98,1,34.99,0.00
33614447,894,Rear Derailleur,282,M,M,6,Canada,1,No Discount,No Discount,c4ebaca5-7c1c-40d8-87c5-f1e6aa6b8a7c,2013-04-30 00:00:00,2013-05-12 00:00:00,2013-05-07 00:00:00,7813.83,9,22.79,0.00
45716053,963,"Touring-3000 Yellow, 54",280,S,F,1,Northwest,1,No Discount,No Discount,6bc6dd00-9221-4a4d-b918-13fe13fccd08,2013-12-23 00:00:00,2014-01-04 00:00:00,2013-12-30 00:00:00,2368.97,1,2319.99,0.00
43346039,949,LL Crankset,290,S,M,7,France,1,No Discount,No Discount,b9db8cd6-f751-427e-b770-cded7565cfc4,2013-02-28 00:00:00,2013-03-12 00:00:00,2013-03-07 00:00:00,458.77,3,28.84,0.00
32675675,889,"HL Touring Frame - Yellow, 54",280,S,F,1,Northwest,1,No Discount,No Discount,12031424-be94-4126-adfd-bfce8203176a,2014-03-02 00:00:00,2014-03-14 00:00:00,2014-03-09 00:00:00,64.97,1,24.99,0.00
24309117,842,"Touring-Panniers, Large",281,M,M,4,Southwest,1,No Discount,No Discount,06fdb579-252c-4ad2-afef-f836737e49cc,2013-08-30 00:00:00,2013-09-11 00:00:00,2013-09-06 00:00:00,51341.69,4,41.99,0.00
37318381,915,ML Touring Seat/Saddle,283,S,M,1,Northwest,1,No Discount,No Discount,aaa6e4ae-a7c2-49ba-ad3d-c95355c8e425,2014-03-23 00:00:00,2014-04-04 00:00:00,2014-03-30 00:00:00,2419.06,1,34.99,0.00
12213878,774,"Mountain-100 Silver, 48",276,M,F,4,Southwest,1,No Discount,No Discount,b9441ccf-632e-4464-a255-91b148e48e1f,2013-01-28 00:00:00,2013-02-09 00:00:00,2013-02-04 00:00:00,22612.41,2,28.84,0.00
32714890,889,"HL Touring Frame - Yellow, 54",282,M,M,6,Canada,1,No Discount,No Discount,1f59ee09-c7e5-47e3-b660-fc53e4e23dce,2013-12-06 00:00:00,2013-12-18 00:00:00,2013-12-13 00:00:00,49.97,1,4.99,0.00
16664076,799,"Road-550-W Yellow, 42",275,S,M,2,Northeast,1,No Discount,No Discount,0ffd145d-43b3-4a8d-b2e9-2e52e570820f,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,34123.67,5,5.39,0.00
31387681,882,"Short-Sleeve Classic Jersey, M",276,M,F,4,Southwest,1,No Discount,No Discount,33b78cca-2815-4e37-82e4-797ee14e00e1,2013-07-11 00:00:00,2013-07-23 00:00:00,2013-07-18 00:00:00,38.88,1,3.99,0.00
6881110,744,"HL Mountain Frame - Black, 44",275,S,M,2,Northeast,1,No Discount,No Discount,234d7c00-7ebe-4a86-b269-f1b795974f25,2012-09-30 00:00:00,2012-10-12 00:00:00,2012-10-07 00:00:00,39668.06,5,28.84,0.00
38775313,923,Touring Tire Tube,290,S,M,7,France,1,No Discount,No Discount,8538f704-f514-4b9a-800c-4cc5962aac85,2013-09-05 00:00:00,2013-09-17 00:00:00,2013-09-12 00:00:00,1732.26,1,1700.99,0.00
19851692,817,HL Mountain Front Wheel,276,M,F,4,Southwest,1,No Discount,No Discount,2442e0e0-f68d-427c-a8d9-cd82655e22c2,2011-11-20 00:00:00,2011-12-02 00:00:00,2011-11-27 00:00:00,699.10,1,699.10,0.00
15069621,790,"Road-250 Red, 48",276,M,F,4,Southwest,1,No Discount,No Discount,07d2182b-c58e-4705-b4ee-f6beff1445cb,2014-01-29 00:00:00,2014-02-10 00:00:00,2014-02-05 00:00:00,22138.85,2,149.87,0.00
27428342,859,"Half-Finger Gloves, M",289,M,F,10,United Kingdom,1,No Discount,No Discount,b1e005f6-ae03-4316-b3bd-dbc236d3a90d,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,38604.02,1,33.77,0.00
5979346,738,"LL Road Frame - Black, 52",286,S,F,9,Australia,1,No Discount,No Discount,ddd67981-9a33-42b6-99ba-cbf067511648,2013-12-03 00:00:00,2013-12-15 00:00:00,2013-12-10 00:00:00,13.98,1,8.99,0.00
6220710,740,"HL Mountain Frame - Silver, 44",278,M,M,6,Canada,1,No Discount,No Discount,74548a2e-1101-40fb-9b33-001b66cf4309,2011-10-01 00:00:00,2011-10-13 00:00:00,2011-10-08 00:00:00,29797.16,4,874.79,0.00
40233518,932,ML Road Tire,279,M,M,5,Southeast,1,No Discount,No Discount,8bd18803-a504-43df-819e-629ff2f75803,2013-05-30 00:00:00,2013-06-11 00:00:00,2013-06-06 00:00:00,46420.61,1,72.16,0.00
43434235,950,ML Crankset,281,M,M,4,Southwest,1,No Discount,No Discount,cba829bf-29c8-4614-a692-a7dc2bc9c688,2013-12-31 00:00:00,2014-01-12 00:00:00,2014-01-07 00:00:00,3115.72,6,5.39,0.00
13905108,783,"Mountain-200 Black, 42",282,M,M,6,Canada,1,No Discount,No Discount,561afba3-ce51-4dcf-bfab-2a2acb3d6acd,2013-07-31 00:00:00,2013-08-12 00:00:00,2013-08-07 00:00:00,44411.33,1,41.99,0.00
24739005,844,Minipump,286,S,F,9,Australia,1,No Discount,No Discount,3b92acd6-1831-4a43-8f63-ca5d567f1803,2013-08-11 00:00:00,2013-08-23 00:00:00,2013-08-18 00:00:00,59.98,1,54.99,0.00
37147997,914,LL Touring Seat/Saddle,283,S,M,1,Northwest,1,No Discount,No Discount,f2c93fca-a917-4027-ba96-a854f6cd596e,2014-05-16 00:00:00,2014-05-28 00:00:00,2014-05-23 00:00:00,13.98,1,4.99,0.00
1830469,715,"Long-Sleeve Logo Jersey, L",278,M,M,6,Canada,1,No Discount,No Discount,b4e46624-0135-435a-837c-56fa36d06ee9,2014-06-20 00:00:00,2014-07-02 00:00:00,2014-06-27 00:00:00,122.29,1,120.00,0.00
13214845,779,"Mountain-200 Silver, 38",284,M,M,1,Northwest,1,No Discount,No Discount,6e242de9-5bdc-4e8d-b521-c4aa8a8210d2,2014-01-11 00:00:00,2014-01-23 00:00:00,2014-01-18 00:00:00,29.98,1,24.99,0.00
47413653,972,"Touring-2000 Blue, 54",288,S,F,8,Germany,1,No Discount,No Discount,84f48537-787f-43c4-8c75-b0c789d863c3,2013-12-11 00:00:00,2013-12-23 00:00:00,2013-12-18 00:00:00,2428.05,1,8.99,0.00
22018596,829,Touring Rear Wheel,280,S,F,1,Northwest,1,No Discount,No Discount,e0feb5c5-c532-44bd-8c7a-b251bbcace8d,2013-10-19 00:00:00,2013-10-31 00:00:00,2013-10-26 00:00:00,556.26,1,4.99,0.00
48073550,976,"Road-350-W Yellow, 48",282,M,M,6,Canada,1,No Discount,No Discount,7a46ea74-8744-4b8b-a9ce-397f061c328a,2012-08-30 00:00:00,2012-09-11 00:00:00,2012-09-06 00:00:00,73798.96,1,600.26,0.00
15195988,790,"Road-250 Red, 48",284,M,M,1,Northwest,1,No Discount,No Discount,7744702e-3869-44b2-a2a2-f9e6e7e7f60d,2013-06-30 00:00:00,2013-07-12 00:00:00,2013-07-07 00:00:00,49258.28,7,200.05,0.00
47199192,971,"Touring-2000 Blue, 50",283,S,M,1,Northwest,1,No Discount,No Discount,ddfb52cc-0b4f-4e0e-8bb5-3087d70e992f,2013-12-09 00:00:00,2013-12-21 00:00:00,2013-12-16 00:00:00,2391.43,1,24.49,0.00
11467668,769,"Road-650 Black, 48",289,M,F,10,United Kingdom,1,No Discount,No Discount,f6caff07-0b6a-432a-8a7f-f922417b0e5b,2013-12-04 00:00:00,2013-12-16 00:00:00,2013-12-11 00:00:00,2344.26,1,2.29,0.00
1199947,711,"Sport-100 Helmet, Blue",284,M,M,1,Northwest,1,No Discount,No Discount,6ab670f1-ae88-41ed-a52d-d6689e9f3532,2013-08-29 00:00:00,2013-09-10 00:00:00,2013-09-05 00:00:00,42.28,1,35.00,0.00
50471927,990,"Mountain-500 Black, 42",277,S,F,3,Central,1,No Discount,No Discount,31209d84-96c1-48e6-ae16-23dd798a378a,2012-01-01 00:00:00,2012-01-13 00:00:00,2012-01-08 00:00:00,15825.97,1,419.46,0.00
23306624,836,"ML Road Frame-W - Yellow, 48",283,S,M,1,Northwest,1,No Discount,No Discount,dc1197cc-d509-489c-af2f-2f05eeecd308,2014-03-29 00:00:00,2014-04-10 00:00:00,2014-04-05 00:00:00,769.49,1,769.49,0.00
38189471,920,"LL Mountain Frame - Silver, 52",283,S,M,1,Northwest,1,No Discount,No Discount,213e0615-1933-45e0-ab03-13fb943aff12,2013-12-30 00:00:00,2014-01-11 00:00:00,2014-01-06 00:00:00,94.97,1,9.99,0.00
46869912,969,"Touring-1000 Blue, 60",286,S,F,9,Australia,1,No Discount,No Discount,b8cfd783-757e-478d-8ce4-5ebd1188d2bc,2014-05-12 00:00:00,2014-05-24 00:00:00,2014-05-19 00:00:00,2447.05,1,53.99,0.00
34862886,901,"LL Touring Frame - Yellow, 54",284,M,M,1,Northwest,1,No Discount,No Discount,1442d9b1-d8b0-431a-b681-c3b212399017,2012-12-31 00:00:00,2013-01-12 00:00:00,2013-01-07 00:00:00,25503.15,4,1229.46,0.00
11494833,770,"Road-650 Black, 52",276,M,F,4,Southwest,1,No Discount,No Discount,9a374d00-b8ff-4172-8026-9983e0a4a3ce,2012-06-30 00:00:00,2012-07-12 00:00:00,2012-07-07 00:00:00,72019.70,6,24.29,0.00
11852761,772,"Mountain-100 Silver, 42",276,M,F,4,Southwest,1,No Discount,No Discount,b22b9bdb-a3b6-438d-8bc1-007718877e5d,2013-12-01 00:00:00,2013-12-13 00:00:00,2013-12-08 00:00:00,39.25,1,21.98,0.00
33113355,891,"HL Touring Frame - Blue, 50",286,S,F,9,Australia,1,No Discount,No Discount,27fa93b9-fed9-4346-abd9-f6096770b25f,2014-03-08 00:00:00,2014-03-20 00:00:00,2014-03-15 00:00:00,2514.93,1,34.99,0.00
34932241,902,"LL Touring Frame - Yellow, 58",276,M,F,4,Southwest,1,No Discount,No Discount,905606e7-c49b-4e1c-8d61-3353e262241e,2014-05-01 00:00:00,2014-05-13 00:00:00,2014-05-08 00:00:00,36550.83,1,149.87,0.00
5498890,736,"LL Road Frame - Black, 44",276,M,F,4,Southwest,1,No Discount,No Discount,bcbdbec0-d7fb-41a1-a331-c6705aa1b0e3,2013-08-30 00:00:00,2013-09-11 00:00:00,2013-09-06 00:00:00,41830.78,3,218.45,0.00
1523192,713,"Long-Sleeve Logo Jersey, S",282,M,M,6,Canada,1,No Discount,No Discount,27aa09cd-b21a-4746-93d1-795f6a5f1869,2011-10-01 00:00:00,2011-10-13 00:00:00,2011-10-08 00:00:00,15432.46,1,183.94,0.00
45912,680,"HL Road Frame - Black, 58",278,M,M,6,Canada,1,No Discount,No Discount,e2a139de-4259-45dd-80c3-85b0ac20d62a,2013-09-18 00:00:00,2013-09-30 00:00:00,2013-09-25 00:00:00,39.99,1,4.99,0.00
415952,707,"Sport-100 Helmet, Red",280,S,F,1,Northwest,1,No Discount,No Discount,c8b86650-db56-4b82-92f8-eb9527700954,2014-01-21 00:00:00,2014-02-02 00:00:00,2014-01-28 00:00:00,58.98,1,4.99,0.00
24517782,843,Cable Lock,282,M,M,6,Canada,1,No Discount,No Discount,9ccf77ff-c08b-46e8-a996-dfb379589036,2012-07-31 00:00:00,2012-08-12 00:00:00,2012-08-07 00:00:00,26509.11,1,52.65,0.00
5562830,736,"LL Road Frame - Black, 44",281,M,M,4,Southwest,1,No Discount,No Discount,c62fac9b-9462-47ef-9bf3-ce07ebb6f693,2014-03-31 00:00:00,2014-04-12 00:00:00,2014-04-07 00:00:00,63841.31,7,38.10,0.00
28908585,868,"Women's Mountain Shorts, M",278,M,M,6,Canada,1,No Discount,No Discount,128ae8c5-1f85-47da-a6d2-9668f78eabe5,2013-09-30 00:00:00,2013-10-12 00:00:00,2013-10-07 00:00:00,6609.32,1,72.00,0.00
